id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any
q_0121,"['chemistry_exercises_365_39d76f7429', 'chemistry_exercises_365_3812163fcd', 'chemistry_exercises_234_c2a51a9fa5', 'chemistry_text_523_6b21f6e8c9', 'chemistry_text_557_c39db68b30', 'chemistry_text_222_d9773ff753', 'chemistry_text_495_5078e5b9c4', 'chemistry_text_457_5fbfb7afd7', 'chemistry_text_561_a73cb83ebe', 'chemistry_text_492_f368fdf8a0']","['chemistry_exercises_365_39d76f7429', 'chemistry_exercises_365_3812163fcd', 'chemistry_exercises_234_c2a51a9fa5', 'chemistry_text_523_6b21f6e8c9', 'chemistry_text_557_c39db68b30']",,chemistry,12,2,Electrochemistry,"Arrange the following metals in the order in which they displace each other from the solution of their salts.
Al, Cu, Fe, Mg and Zn.",conceptual,intermediate,['Electrochemistry'],chemistry_exercises_365_39d76f7429,"['chemistry_exercises_365_39d76f7429', 'chemistry_exercises_365_3812163fcd', 'chemistry_exercises_366_39548f74d8']",Electrochemistry is the study of production of electricity from energy released during spontaneous chemical reactions and the use of electrical energy to bring about non-spontaneous chemical transformations. The subject is of importance both for theoretical and practical considerations. A large numb,ncert_exercise,True,True,True,True,1.0
q_0292,"['chemistry_figure_582_07f550662d', 'biology_figure_111_049a3d7a2c', 'biology_text_111_afa8c46409', 'biology_exercises_118_dcd28688a2', 'chemistry_figure_582_5aa1467029', 'chemistry_text_581_2940aefee3', 'biology_text_111_1ba97991f0', 'chemistry_text_581_cbad2a386b', 'biology_text_110_0de57c1e00', 'chemistry_text_582_423cf9e584']","['chemistry_figure_582_07f550662d', 'biology_figure_111_049a3d7a2c', 'biology_text_111_afa8c46409', 'biology_exercises_118_dcd28688a2', 'chemistry_figure_582_5aa1467029']",,biology,11,9,Biomolecules,What is meant by tertiary structure of proteins?,definition,basic,['Biomolecules'],biology_exercises_118_dcd28688a2,['biology_exercises_118_dcd28688a2'],"## 9.1 How TO ANALYSE CHEMICAL COMPOSITION?

We can continue asking in the same way, what type of organic compounds are found in living organisms? How does one go about finding the answer?
To get an answer, one has to perform a chemical analysis. We can take any living tissue (a vegetable or a piece",ncert_exercise,True,True,True,True,0.25
q_0573,"['biology_text_470_f35ceb5304', 'biology_text_471_4d137f0533', 'biology_summary_477_daf4f32b87', 'biology_exercises_478_efc2067cef', 'biology_summary_476_015a8a471d', 'biology_text_467_655dae7974', 'biology_text_473_a77898833b', 'biology_text_470_7c5cd3e9c5', 'biology_text_468_d005da1cc0', 'biology_text_474_f67357b78a']","['biology_text_470_f35ceb5304', 'biology_text_471_4d137f0533', 'biology_summary_477_daf4f32b87', 'biology_exercises_478_efc2067cef', 'biology_summary_476_015a8a471d']",,biology,12,13,Biodiversity and Conservation,What is Latitudinal gradients? Explain in the context of Biodiversity and Conservation.,definition,basic,"['Latitudinal gradients', 'Biodiversity and Conservation']",biology_text_470_f35ceb5304,['biology_text_470_f35ceb5304'],"### 13.1.2 Patterns of Biodiversity

(i) **Latitudinal gradients**: The diversity of plants and animals is not uniform throughout the world but shows a rather uneven distribution. For many group of animals or plants, there are interesting patterns in diversity, the most well-known being the latitudi",generated_from_key_terms,True,True,True,True,1.0
q_0386,"['physics_text_52_368b4a3088', 'physics_text_50_bd22e47622', 'physics_text_51_ff612a77ad', 'physics_text_51_199fe50fb9', 'physics_text_50_175daf74d8', 'physics_text_50_64bf91b066', 'physics_text_51_75b91dd7af', 'physics_text_51_38a1f11786', 'physics_text_52_e7ce9e8a0d', 'physics_text_50_dd58339112']","['physics_text_52_368b4a3088', 'physics_text_50_bd22e47622', 'physics_text_51_ff612a77ad', 'physics_text_51_199fe50fb9', 'physics_text_50_175daf74d8']",,physics,11,4,Laws of Motion,What is first law of motion? Explain in the context of Laws of Motion.,definition,basic,"['first law of motion', 'Laws of Motion']",physics_text_50_64bf91b066,['physics_text_50_64bf91b066'],Newton built on Galileo's ideas and laid the foundation of mechanics in terms of three laws of motion that go by his name. Galileo's law of inertia was his starting point which he formulated as the **first law of motion**:,generated_from_key_terms,False,False,True,True,0.16666666666666666
q_0189,"['maths_exercises_157_91f3e44351', 'maths_exercises_212_f6c7184817', 'maths_text_192_b4a1fff568', 'maths_text_192_8bb116ab72', 'maths_exercises_201_47e6bed4b7', 'maths_text_151_a6a897b88f', 'physics_text_509_5753bf7cbb', 'maths_exercises_214_056c0f991a', 'maths_text_394_78fc3ca77f', 'maths_exercises_201_8490096dc0']","['maths_exercises_157_91f3e44351', 'maths_exercises_212_f6c7184817', 'maths_text_192_b4a1fff568', 'maths_text_192_8bb116ab72', 'maths_exercises_201_47e6bed4b7']",,maths,11,9,Straight Lines,"Draw a quadrilateral in the Cartesian plane, whose vertices are (-4, 5), (0, 7),
(5, -5) and (-4, -2). Also, find its area.",conceptual,intermediate,['Straight Lines'],maths_exercises_157_91f3e44351,"['maths_exercises_157_91f3e44351', 'maths_exercises_158_944d162e22', 'maths_exercises_162_493b56d79f']","All these concepts are the

Let us have a brief recall of coordinate geometry done in earlier classes. To recapitulate, the location of the points (6, – 4) and (3, 0) in the XY-plane is shown in Fig 9.1.

<::transcription of the content
: coordinate plane with origin O, positive x-axis labeled X, an",ncert_exercise,True,True,True,True,1.0
q_0325,"['biology_exercises_227_45a160512b', 'biology_text_221_58419bff50', 'biology_text_221_359b56a1bd', 'biology_text_217_d0dcefc80d', 'biology_text_220_5a637cf8de', 'biology_figure_221_cef94713fb', 'biology_text_222_59c27e5513', 'biology_text_218_f422fb9a28', 'biology_text_226_194bfc96b0', 'biology_text_220_80d190c88f']","['biology_exercises_227_45a160512b', 'biology_text_221_58419bff50', 'biology_text_221_359b56a1bd', 'biology_text_217_d0dcefc80d', 'biology_text_220_5a637cf8de']",,biology,11,17,Locomotion and Movement,"Describe the important steps in muscle contraction.
LOCOMOTION AND MOVEMENT",conceptual,intermediate,['Locomotion and Movement'],biology_exercises_227_45a160512b,"['biology_exercises_227_45a160512b', 'biology_exercises_228_faf998962a', 'biology_exercises_228_2ad0673e96']","17.1 TYPES OF MOVEMENT
Cells of the human body exhibit three main types of movements, namely,
amoeboid, ciliary and muscular.",ncert_exercise,True,True,True,True,1.0
q_0516,"['biology_text_18_682fb1b91c', 'biology_text_36_a095f80485', 'biology_summary_51_587b76672a', 'biology_figure_38_58e5e7a010', 'biology_figure_40_b6e81577b0', 'biology_text_78_cf79504976', 'biology_text_86_756ed38bf8', 'biology_figure_39_687e60da0d', 'biology_text_36_aee9a561f2', 'biology_text_37_47e6df4cca']","['biology_text_18_682fb1b91c', 'biology_text_36_a095f80485', 'biology_summary_51_587b76672a', 'biology_figure_38_58e5e7a010', 'biology_figure_40_b6e81577b0']",,biology,11,4,Animal Kingdom,What is cellular? Explain in the context of Animal Kingdom.,definition,basic,"['cellular', 'Animal Kingdom']",biology_text_36_a095f80485,['biology_text_36_a095f80485'],"### 4.1.1 Levels of Organisation

Though all members of Animalia are multicellular, all of them do not exhibit the same pattern of organisation of cells. For example, in sponges, the cells are arranged as loose cell aggregates, i.e., they exhibit **cellular** level of organisation. Some division of ",generated_from_key_terms,True,True,True,True,0.5
q_0222,"['maths_exercises_354_7614b43f5c', 'maths_text_350_189397f730', 'maths_text_350_c53ee22fab', 'maths_text_348_97a54faaa5', 'chemistry_text_81_165344aa85', 'maths_exercises_355_4175d11d9d', 'maths_text_351_28cf955cb7', 'chemistry_text_81_dd4360d14e', 'maths_exercises_354_59bd097104', 'maths_text_24_1d1365acee']","['maths_exercises_354_7614b43f5c', 'maths_text_350_189397f730', 'maths_text_350_c53ee22fab', 'maths_text_348_97a54faaa5', 'chemistry_text_81_165344aa85']",,maths,12,3,Matrices,"If a matrix has 18 elements, what are the possible orders it can have? What, if it has 5 elements?",conceptual,intermediate,['Matrices'],maths_exercises_354_59bd097104,"['maths_exercises_354_59bd097104', 'maths_exercises_354_7614b43f5c', 'maths_exercises_354_d787f9eafc']","## 3.2 Matrix
Suppose we wish to express the information that Radha has 15 notebooks. We may express it as [15] with the understanding that the number inside [ ] is the number of notebooks that Radha has. Now, if we have to express that Radha has 15 notebooks and 6 pens. We may express it as [15 6] ",ncert_exercise,False,True,True,True,1.0
q_0188,"['maths_exercises_137_de35d9008b', 'maths_exercises_137_3816ccd654', 'maths_text_139_a641322213', 'maths_text_136_420846897b', 'maths_text_137_83158445cd', 'maths_text_136_309df5c159', 'maths_exercises_106_c728321553', 'maths_exercises_138_359e56c166', 'maths_text_110_c89d053742', 'maths_exercises_144_ee3be531b3']","['maths_exercises_137_de35d9008b', 'maths_exercises_137_3816ccd654', 'maths_text_139_a641322213', 'maths_text_136_420846897b', 'maths_text_137_83158445cd']",,maths,11,8,Sequences and Series,"$a_n = n\frac{n^2+5}{4}.
Find the indicated terms in each of the sequences in Exercises 7 to 10 whose nth terms are:",conceptual,intermediate,['Sequences and Series'],maths_exercises_137_e47e628173,"['maths_exercises_137_e47e628173', 'maths_exercises_137_3816ccd654', 'maths_exercises_137_de35d9008b']","## 8.2 Sequences
Let us consider the following examples:

Assume that there is a generation gap of 30 years, we are asked to find the number of ancestors, i.e., parents, grandparents, great grandparents, etc. that a person might have over 300 years.",ncert_exercise,False,True,False,True,1.0
q_0417,"['chemistry_text_43_a617a1cc9e', 'chemistry_text_43_713df894dd', 'physics_text_571_ed73c6083f', 'physics_text_567_df5ceb2092', 'chemistry_text_43_e298ef8da1', 'chemistry_text_47_daddd44043', 'chemistry_text_44_61a190fe80', 'chemistry_text_43_d86dd1d673', 'chemistry_figure_44_3feb2faa48', 'chemistry_text_47_1e28618e45']","['chemistry_text_43_a617a1cc9e', 'chemistry_text_43_713df894dd', 'physics_text_571_ed73c6083f', 'physics_text_567_df5ceb2092', 'chemistry_text_43_e298ef8da1']",,physics,12,12,Atoms,What is absorption spectrum? Explain in the context of Atoms.,definition,basic,"['absorption spectrum', 'Atoms']",physics_text_567_df5ceb2092,['physics_text_567_df5ceb2092'],"correspond precisely to those wavelengths which were found in the
emission line spectrum of the gas. This is called the *absorption spectrum*
of the material of the gas.",generated_from_key_terms,True,True,True,True,0.25
q_0180,"['maths_exercises_103_649ea2fad6', 'maths_text_113_699b867cb2', 'maths_text_109_7a27203824', 'maths_exercises_310_b9904c1e03', 'maths_exercises_122_0aa1793450', 'maths_text_99_8356f00240', 'maths_text_109_23a6eaa614', 'maths_text_109_ed6f651e16', 'maths_exercises_120_e1e2546e47', 'maths_text_110_f5004eb88d']","['maths_exercises_103_649ea2fad6', 'maths_text_113_699b867cb2', 'maths_text_109_7a27203824', 'maths_exercises_310_b9904c1e03', 'maths_exercises_122_0aa1793450']",,maths,11,6,Permutations and Combinations,How many 5-digit telephone numbers can be constructed using the digits 0 to 9 if each number starts with 67 and no digit appears more than once?,reasoning,intermediate,['Permutations and Combinations'],maths_exercises_103_649ea2fad6,"['maths_exercises_103_649ea2fad6', 'maths_exercises_105_654ee76866', 'maths_exercises_106_c728321553']","## 6.2 Fundamental Principle of Counting
Let us consider the following problem. Mohan has 3 pants and 2 shirts. How many different pairs of a pant and a shirt, can he dress up with? There are 3 ways in which a pant can be chosen, because there are 3 pants available. Similarly, a shirt can be chosen ",ncert_exercise,True,True,True,True,1.0
q_0334,"['biology_exercises_275_ee96b6c30f', 'biology_text_257_dabb12d691', 'biology_summary_274_979f95668a', 'biology_summary_274_ec575f4a5f', 'biology_text_258_0cf50d112a', 'biology_text_32_305852b5de', 'biology_text_257_904d8d7679', 'biology_text_258_ffa0a33e8e', 'biology_summary_275_83c975b3fc', 'biology_text_32_3705c794f5']","['biology_exercises_275_ee96b6c30f', 'biology_text_257_dabb12d691', 'biology_summary_274_979f95668a', 'biology_summary_274_ec575f4a5f', 'biology_text_258_0cf50d112a']",,biology,12,1,Sexual Reproduction in Flowering Plants,"Arrange the following terms in the correct developmental sequence: Pollen grain, sporogenous tissue, microspore tetrad, pollen mother cell. male gametes.",conceptual,intermediate,['Sexual Reproduction in Flowering Plants'],biology_exercises_275_ee96b6c30f,"['biology_exercises_275_ee96b6c30f', 'biology_exercises_276_270434f870']","## 1.1 FLOWER – A FASCINATING ORGAN OF ANGIOSPERMS

Human beings have had an intimate relationship with flowers since time immemorial. Flowers are objects of aesthetic, ornamental, social, religious and cultural value – they have always been used as symbols for conveying important human feelings suc",ncert_exercise,True,True,True,True,1.0
q_0550,"['biology_text_280_55c6d9451a', 'biology_text_283_20d911fcfa', 'biology_text_278_a81752d563', 'biology_marginalia_290_8465591322', 'biology_summary_290_d8f15a25df', 'biology_summary_290_73c2e70aa2', 'biology_text_277_d73a064dce', 'biology_text_279_67e9f583e8', 'biology_text_282_93b36af590', 'biology_exercises_291_8cf90314a0']","['biology_text_280_55c6d9451a', 'biology_text_283_20d911fcfa', 'biology_text_278_a81752d563', 'biology_marginalia_290_8465591322', 'biology_summary_290_d8f15a25df']",,biology,12,2,Human Reproduction,What is accessory ducts? Explain in the context of Human Reproduction.,definition,basic,"['accessory ducts', 'Human Reproduction']",biology_text_277_d73a064dce,['biology_text_277_d73a064dce'],"## 2.1 THE MALE REPRODUCTIVE SYSTEM

The male reproductive system is located in the pelvis region (Figure 2.1a). It includes a pair of **testes** alongwith **accessory ducts**, **glands** and the **external genitalia**.",generated_from_key_terms,False,False,True,True,0.14285714285714285
q_0323,"['biology_exercises_227_45a160512b', 'biology_figure_222_e99aa62ccd', 'biology_figure_219_8bc022180a', 'biology_figure_218_d5964982d6', 'biology_figure_225_f65ef17321', 'biology_figure_225_9c114a0149', 'biology_summary_227_7f130c92c7', 'biology_figure_209_4838a0314a', 'biology_figure_220_82102fd2d7', 'biology_figure_366_991f850b0c']","['biology_exercises_227_45a160512b', 'biology_figure_222_e99aa62ccd', 'biology_figure_219_8bc022180a', 'biology_figure_218_d5964982d6', 'biology_figure_225_f65ef17321']",,biology,11,17,Locomotion and Movement,Draw the diagram of a sarcomere of skeletal muscle showing different regions.,conceptual,intermediate,['Locomotion and Movement'],biology_exercises_227_45a160512b,"['biology_exercises_227_45a160512b', 'biology_exercises_228_faf998962a', 'biology_exercises_228_2ad0673e96']","17.1 TYPES OF MOVEMENT
Cells of the human body exhibit three main types of movements, namely,
amoeboid, ciliary and muscular.",ncert_exercise,True,True,True,True,1.0
q_0463,"['maths_text_314_3876dac3de', 'maths_text_314_e852f869f9', 'maths_text_26_efdc3bab85', 'maths_summary_328_a512c0dd1f', 'maths_text_315_75e8849997', 'maths_text_313_5cc0519add', 'maths_text_314_b29fc769d1', 'maths_summary_40_d5d83bd88b', 'maths_exercises_27_1088e22751', 'maths_text_314_9bbfca0bff']","['maths_text_314_3876dac3de', 'maths_text_314_e852f869f9', 'maths_text_26_efdc3bab85', 'maths_summary_328_a512c0dd1f', 'maths_text_315_75e8849997']",,maths,11,2,Relations and Functions,What is R × R? Explain in the context of Relations and Functions.,definition,basic,"['R × R', 'Relations and Functions']",maths_text_26_efdc3bab85,['maths_text_26_efdc3bab85'],"Solution The Cartesian product **R × R** represents the set **R × R**={(x, y) : x, y ∈ **R**}
which represents the *coordinates of all the points in two dimensional space* and the
cartesian product **R × R × R** represents the set **R × R × R** ={(x, y, z) : x, y, z ∈ **R**}
which represents the *co",generated_from_key_terms,True,True,True,True,0.3333333333333333
q_0013,"['physics_exercises_67_1524082829', 'physics_exercises_68_bfeb9c96bb', 'physics_exercises_89_582697f221', 'physics_text_401_3539384edd', 'physics_text_51_ff612a77ad', 'physics_text_30_3dd6bb3bd0', 'physics_text_303_d1a0fc54a6', 'physics_text_30_502e515f7b', 'physics_text_50_7f46d1eade', 'physics_text_401_acb4863bf2']","['physics_exercises_67_1524082829', 'physics_exercises_68_bfeb9c96bb', 'physics_exercises_89_582697f221', 'physics_text_401_3539384edd', 'physics_text_51_ff612a77ad']",,physics,11,4,Laws of Motion,"Give the magnitude and direction of the net force acting on
(a) a drop of rain falling down with a constant speed,
(b) a cork of mass 10 g floating on water,
(c) a kite skillfully held stationary in the sky,
(d) a car moving with a constant velocity of 30 km/h on a rough road,
(e) a high-speed electron in space far from all material objects, and free of electric and magnetic fields.",factual,intermediate,['Laws of Motion'],physics_exercises_67_1524082829,"['physics_exercises_67_1524082829', 'physics_exercises_68_bfeb9c96bb', 'physics_exercises_68_09d7b93c4c']","Let us first guess the answer based on our common
experience. To move a football at rest, someone must kick it.
To throw a stone upwards, one has to give it an upward
push. A breeze causes the branches of a tree to swing; a
strong wind can even move heavy objects. A boat moves in a
flowing river wit",ncert_exercise,True,True,True,True,1.0
