id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any
q_0121,"['chemistry_exercises_365_3812163fcd', 'chemistry_exercises_365_39d76f7429', 'chemistry_exercises_234_c2a51a9fa5', 'chemistry_text_557_c39db68b30', 'chemistry_marginalia_222_ab5b75857d', 'chemistry_text_495_5078e5b9c4', 'chemistry_text_190_c15cd75db4', 'chemistry_text_492_f368fdf8a0', 'chemistry_text_84_a5ba65e206', 'chemistry_text_523_fd0c917512']","['chemistry_exercises_365_3812163fcd', 'chemistry_exercises_365_39d76f7429', 'chemistry_exercises_234_c2a51a9fa5', 'chemistry_text_557_c39db68b30', 'chemistry_marginalia_222_ab5b75857d']",,chemistry,12,2,Electrochemistry,"Arrange the following metals in the order in which they displace each other from the solution of their salts.
Al, Cu, Fe, Mg and Zn.",conceptual,intermediate,['Electrochemistry'],chemistry_exercises_365_39d76f7429,"['chemistry_exercises_365_39d76f7429', 'chemistry_exercises_365_3812163fcd', 'chemistry_exercises_366_39548f74d8']",Electrochemistry is the study of production of electricity from energy released during spontaneous chemical reactions and the use of electrical energy to bring about non-spontaneous chemical transformations. The subject is of importance both for theoretical and practical considerations. A large numb,ncert_exercise,True,True,True,True,1.0
q_0292,"['biology_exercises_118_dcd28688a2', 'biology_text_111_afa8c46409', 'biology_text_111_1ba97991f0', 'chemistry_text_581_2940aefee3', 'biology_text_103_47b63259c6', 'biology_figure_111_049a3d7a2c', 'chemistry_exercises_590_790a98c9ef', 'chemistry_text_581_cbad2a386b', 'chemistry_text_582_423cf9e584', 'biology_text_108_71e25448b6']","['biology_exercises_118_dcd28688a2', 'biology_text_111_afa8c46409', 'biology_text_111_1ba97991f0', 'chemistry_text_581_2940aefee3', 'biology_text_103_47b63259c6']",,biology,11,9,Biomolecules,What is meant by tertiary structure of proteins?,definition,basic,['Biomolecules'],biology_exercises_118_dcd28688a2,['biology_exercises_118_dcd28688a2'],"## 9.1 How TO ANALYSE CHEMICAL COMPOSITION?

We can continue asking in the same way, what type of organic compounds are found in living organisms? How does one go about finding the answer?
To get an answer, one has to perform a chemical analysis. We can take any living tissue (a vegetable or a piece",ncert_exercise,True,True,True,True,1.0
q_0573,"['biology_text_470_f35ceb5304', 'biology_exercises_479_a53ac17af5', 'biology_exercises_477_0acf1e7206', 'biology_text_476_f439c0aeed', 'biology_text_474_da49486b24', 'biology_text_474_f67357b78a', 'biology_exercises_478_efc2067cef', 'biology_text_361_6732d1b996', 'biology_text_475_9c516f5d54', 'biology_text_471_484d709b67']","['biology_text_470_f35ceb5304', 'biology_exercises_479_a53ac17af5', 'biology_exercises_477_0acf1e7206', 'biology_text_476_f439c0aeed', 'biology_text_474_da49486b24']",,biology,12,13,Biodiversity and Conservation,What is Latitudinal gradients? Explain in the context of Biodiversity and Conservation.,definition,basic,"['Latitudinal gradients', 'Biodiversity and Conservation']",biology_text_470_f35ceb5304,['biology_text_470_f35ceb5304'],"### 13.1.2 Patterns of Biodiversity

(i) **Latitudinal gradients**: The diversity of plants and animals is not uniform throughout the world but shows a rather uneven distribution. For many group of animals or plants, there are interesting patterns in diversity, the most well-known being the latitudi",generated_from_key_terms,True,True,True,True,1.0
q_0386,"['physics_text_52_e7ce9e8a0d', 'physics_text_50_64bf91b066', 'physics_text_50_175daf74d8', 'physics_text_53_f98e01fc58', 'physics_text_49_c426c98b54', 'physics_text_51_63fb812878', 'physics_text_48_8c83e0fd12', 'physics_text_53_0828ea5cc8', 'physics_figure_51_95c5b0bf5c', 'physics_text_52_368b4a3088']","['physics_text_52_e7ce9e8a0d', 'physics_text_50_64bf91b066', 'physics_text_50_175daf74d8', 'physics_text_53_f98e01fc58', 'physics_text_49_c426c98b54']",,physics,11,4,Laws of Motion,What is first law of motion? Explain in the context of Laws of Motion.,definition,basic,"['first law of motion', 'Laws of Motion']",physics_text_50_64bf91b066,['physics_text_50_64bf91b066'],Newton built on Galileo's ideas and laid the foundation of mechanics in terms of three laws of motion that go by his name. Galileo's law of inertia was his starting point which he formulated as the **first law of motion**:,generated_from_key_terms,True,True,True,True,0.5
q_0189,"['maths_exercises_157_91f3e44351', 'maths_text_151_899ae10678', 'physics_text_509_5753bf7cbb', 'maths_text_151_a6a897b88f', 'maths_text_395_8523deedee', 'maths_text_394_ade52791f3', 'maths_text_394_78fc3ca77f', 'maths_text_349_40b76eb4ff', 'maths_exercises_212_f6c7184817', 'maths_text_641_2ff6d44f72']","['maths_exercises_157_91f3e44351', 'maths_text_151_899ae10678', 'physics_text_509_5753bf7cbb', 'maths_text_151_a6a897b88f', 'maths_text_395_8523deedee']",,maths,11,9,Straight Lines,"Draw a quadrilateral in the Cartesian plane, whose vertices are (-4, 5), (0, 7),
(5, -5) and (-4, -2). Also, find its area.",conceptual,intermediate,['Straight Lines'],maths_exercises_157_91f3e44351,"['maths_exercises_157_91f3e44351', 'maths_exercises_158_944d162e22', 'maths_exercises_162_493b56d79f']","All these concepts are the

Let us have a brief recall of coordinate geometry done in earlier classes. To recapitulate, the location of the points (6, – 4) and (3, 0) in the XY-plane is shown in Fig 9.1.

<::transcription of the content
: coordinate plane with origin O, positive x-axis labeled X, an",ncert_exercise,True,True,True,True,1.0
q_0325,"['biology_exercises_227_45a160512b', 'biology_text_220_5a637cf8de', 'biology_text_222_59c27e5513', 'biology_marginalia_222_44b71187b6', 'biology_text_218_f422fb9a28', 'biology_text_221_58419bff50', 'biology_text_217_d0dcefc80d', 'biology_text_218_275ebb0dfc', 'biology_text_226_db7515f0d9', 'biology_text_224_4aa1f94831']","['biology_exercises_227_45a160512b', 'biology_text_220_5a637cf8de', 'biology_text_222_59c27e5513', 'biology_marginalia_222_44b71187b6', 'biology_text_218_f422fb9a28']",,biology,11,17,Locomotion and Movement,"Describe the important steps in muscle contraction.
LOCOMOTION AND MOVEMENT",conceptual,intermediate,['Locomotion and Movement'],biology_exercises_227_45a160512b,"['biology_exercises_227_45a160512b', 'biology_exercises_228_faf998962a', 'biology_exercises_228_2ad0673e96']","17.1 TYPES OF MOVEMENT
Cells of the human body exhibit three main types of movements, namely,
amoeboid, ciliary and muscular.",ncert_exercise,True,True,True,True,1.0
q_0516,"['biology_exercises_55_97075a0ea2', 'biology_text_48_bc45ca37f6', 'biology_text_46_8d29ecb413', 'biology_text_44_18156c0dc0', 'biology_table_50_350d9adddc_p0', 'biology_exercises_54_f9eae2ef68', 'biology_exercises_54_2034cf27a0', 'biology_text_50_2825198f51', 'biology_text_41_9e19e947e3', 'biology_exercises_54_8582d5763d']","['biology_exercises_55_97075a0ea2', 'biology_text_48_bc45ca37f6', 'biology_text_46_8d29ecb413', 'biology_text_44_18156c0dc0', 'biology_table_50_350d9adddc_p0']",,biology,11,4,Animal Kingdom,What is cellular? Explain in the context of Animal Kingdom.,definition,basic,"['cellular', 'Animal Kingdom']",biology_text_36_a095f80485,['biology_text_36_a095f80485'],"### 4.1.1 Levels of Organisation

Though all members of Animalia are multicellular, all of them do not exhibit the same pattern of organisation of cells. For example, in sponges, the cells are arranged as loose cell aggregates, i.e., they exhibit **cellular** level of organisation. Some division of ",generated_from_key_terms,False,False,False,False,0.0
q_0222,"['maths_text_350_189397f730', 'maths_exercises_354_7614b43f5c', 'maths_text_350_c53ee22fab', 'chemistry_text_404_66d0a91beb', 'chemistry_marginalia_96_e4fe3783cd', 'chemistry_text_80_c9c0399211', 'maths_text_348_97a54faaa5', 'maths_text_351_28cf955cb7', 'maths_text_350_62d3aadf16', 'maths_text_348_07f46683ae']","['maths_text_350_189397f730', 'maths_exercises_354_7614b43f5c', 'maths_text_350_c53ee22fab', 'chemistry_text_404_66d0a91beb', 'chemistry_marginalia_96_e4fe3783cd']",,maths,12,3,Matrices,"If a matrix has 18 elements, what are the possible orders it can have? What, if it has 5 elements?",conceptual,intermediate,['Matrices'],maths_exercises_354_59bd097104,"['maths_exercises_354_59bd097104', 'maths_exercises_354_7614b43f5c', 'maths_exercises_354_d787f9eafc']","## 3.2 Matrix
Suppose we wish to express the information that Radha has 15 notebooks. We may express it as [15] with the understanding that the number inside [ ] is the number of notebooks that Radha has. Now, if we have to express that Radha has 15 notebooks and 6 pens. We may express it as [15 6] ",ncert_exercise,False,True,False,True,0.5
q_0188,"['maths_exercises_137_de35d9008b', 'maths_exercises_137_e47e628173', 'maths_exercises_144_ee3be531b3', 'maths_exercises_138_a3b817c2a1', 'maths_text_139_a641322213', 'maths_exercises_144_341f8ed44c', 'maths_exercises_145_557fef2935', 'maths_exercises_146_0037381028', 'maths_text_141_59c5742160', 'maths_text_140_91a352a440']","['maths_exercises_137_de35d9008b', 'maths_exercises_137_e47e628173', 'maths_exercises_144_ee3be531b3', 'maths_exercises_138_a3b817c2a1', 'maths_text_139_a641322213']",,maths,11,8,Sequences and Series,"$a_n = n\frac{n^2+5}{4}.
Find the indicated terms in each of the sequences in Exercises 7 to 10 whose nth terms are:",conceptual,intermediate,['Sequences and Series'],maths_exercises_137_e47e628173,"['maths_exercises_137_e47e628173', 'maths_exercises_137_3816ccd654', 'maths_exercises_137_de35d9008b']","## 8.2 Sequences
Let us consider the following examples:

Assume that there is a generation gap of 30 years, we are asked to find the number of ancestors, i.e., parents, grandparents, great grandparents, etc. that a person might have over 300 years.",ncert_exercise,True,True,True,True,1.0
q_0417,"['physics_text_567_df5ceb2092', 'physics_text_571_e0e09a5e4e', 'chemistry_text_44_61a190fe80', 'physics_points_to_ponder_575_653beaae7e', 'physics_text_538_a1b3ad4621', 'biology_text_136_b039375670', 'physics_text_566_f0fb0a8290', 'physics_text_571_ed73c6083f', 'chemistry_text_43_713df894dd', 'physics_figure_570_29de9124d4']","['physics_text_567_df5ceb2092', 'physics_text_571_e0e09a5e4e', 'chemistry_text_44_61a190fe80', 'physics_points_to_ponder_575_653beaae7e', 'physics_text_538_a1b3ad4621']",,physics,12,12,Atoms,What is absorption spectrum? Explain in the context of Atoms.,definition,basic,"['absorption spectrum', 'Atoms']",physics_text_567_df5ceb2092,['physics_text_567_df5ceb2092'],"correspond precisely to those wavelengths which were found in the
emission line spectrum of the gas. This is called the *absorption spectrum*
of the material of the gas.",generated_from_key_terms,True,True,True,True,1.0
q_0180,"['maths_exercises_103_649ea2fad6', 'maths_text_113_699b867cb2', 'maths_text_109_7a27203824', 'maths_text_102_ad70eddaaa', 'maths_exercises_120_e1e2546e47', 'physics_text_4_e4a065ec83', 'maths_text_110_f5004eb88d', 'maths_text_99_8356f00240', 'maths_exercises_122_0aa1793450', 'maths_exercises_310_b9904c1e03']","['maths_exercises_103_649ea2fad6', 'maths_text_113_699b867cb2', 'maths_text_109_7a27203824', 'maths_text_102_ad70eddaaa', 'maths_exercises_120_e1e2546e47']",,maths,11,6,Permutations and Combinations,How many 5-digit telephone numbers can be constructed using the digits 0 to 9 if each number starts with 67 and no digit appears more than once?,reasoning,intermediate,['Permutations and Combinations'],maths_exercises_103_649ea2fad6,"['maths_exercises_103_649ea2fad6', 'maths_exercises_105_654ee76866', 'maths_exercises_106_c728321553']","## 6.2 Fundamental Principle of Counting
Let us consider the following problem. Mohan has 3 pants and 2 shirts. How many different pairs of a pant and a shirt, can he dress up with? There are 3 ways in which a pant can be chosen, because there are 3 pants available. Similarly, a shirt can be chosen ",ncert_exercise,True,True,True,True,1.0
q_0334,"['biology_exercises_275_ee96b6c30f', 'biology_text_257_dabb12d691', 'biology_text_258_ffa0a33e8e', 'biology_summary_275_83c975b3fc', 'biology_text_257_904d8d7679', 'biology_summary_274_979f95668a', 'biology_text_258_0cf50d112a', 'biology_text_267_aa5eec24d5', 'biology_text_267_4ecb3d15e3', 'biology_text_256_4c1062437a']","['biology_exercises_275_ee96b6c30f', 'biology_text_257_dabb12d691', 'biology_text_258_ffa0a33e8e', 'biology_summary_275_83c975b3fc', 'biology_text_257_904d8d7679']",,biology,12,1,Sexual Reproduction in Flowering Plants,"Arrange the following terms in the correct developmental sequence: Pollen grain, sporogenous tissue, microspore tetrad, pollen mother cell. male gametes.",conceptual,intermediate,['Sexual Reproduction in Flowering Plants'],biology_exercises_275_ee96b6c30f,"['biology_exercises_275_ee96b6c30f', 'biology_exercises_276_270434f870']","## 1.1 FLOWER – A FASCINATING ORGAN OF ANGIOSPERMS

Human beings have had an intimate relationship with flowers since time immemorial. Flowers are objects of aesthetic, ornamental, social, religious and cultural value – they have always been used as symbols for conveying important human feelings suc",ncert_exercise,True,True,True,True,1.0
q_0550,"['biology_text_277_d73a064dce', 'biology_text_283_20d911fcfa', 'biology_text_280_55c6d9451a', 'biology_marginalia_290_8465591322', 'biology_text_278_a81752d563', 'biology_summary_290_d8f15a25df', 'biology_marginalia_280_11c21cdcfe', 'biology_text_279_67e9f583e8', 'biology_exercises_290_3723ca251b', 'biology_figure_282_26028eac05']","['biology_text_277_d73a064dce', 'biology_text_283_20d911fcfa', 'biology_text_280_55c6d9451a', 'biology_marginalia_290_8465591322', 'biology_text_278_a81752d563']",,biology,12,2,Human Reproduction,What is accessory ducts? Explain in the context of Human Reproduction.,definition,basic,"['accessory ducts', 'Human Reproduction']",biology_text_277_d73a064dce,['biology_text_277_d73a064dce'],"## 2.1 THE MALE REPRODUCTIVE SYSTEM

The male reproductive system is located in the pelvis region (Figure 2.1a). It includes a pair of **testes** alongwith **accessory ducts**, **glands** and the **external genitalia**.",generated_from_key_terms,True,True,True,True,1.0
q_0323,"['biology_exercises_227_45a160512b', 'biology_figure_219_8bc022180a', 'biology_text_218_f422fb9a28', 'biology_text_226_3856af947b', 'biology_figure_218_d5964982d6', 'biology_text_226_db7515f0d9', 'biology_text_217_5d73549959', 'biology_summary_227_7f130c92c7', 'biology_text_217_2f283c02a7', 'biology_figure_225_f65ef17321']","['biology_exercises_227_45a160512b', 'biology_figure_219_8bc022180a', 'biology_text_218_f422fb9a28', 'biology_text_226_3856af947b', 'biology_figure_218_d5964982d6']",,biology,11,17,Locomotion and Movement,Draw the diagram of a sarcomere of skeletal muscle showing different regions.,conceptual,intermediate,['Locomotion and Movement'],biology_exercises_227_45a160512b,"['biology_exercises_227_45a160512b', 'biology_exercises_228_faf998962a', 'biology_exercises_228_2ad0673e96']","17.1 TYPES OF MOVEMENT
Cells of the human body exhibit three main types of movements, namely,
amoeboid, ciliary and muscular.",ncert_exercise,True,True,True,True,1.0
q_0463,"['maths_text_26_e04dd1e4ba', 'maths_text_30_d80d7a28b1', 'maths_text_32_8374516a55', 'maths_text_36_d679736cf7', 'maths_text_35_0bf3518756', 'maths_figure_38_a0c301377d', 'maths_exercises_37_a97ba8c3f1', 'maths_figure_33_174253b909', 'maths_text_33_73a56c74b4', 'maths_table_32_0236cfa67f']","['maths_text_26_e04dd1e4ba', 'maths_text_30_d80d7a28b1', 'maths_text_32_8374516a55', 'maths_text_36_d679736cf7', 'maths_text_35_0bf3518756']",,maths,11,2,Relations and Functions,What is R × R? Explain in the context of Relations and Functions.,definition,basic,"['R × R', 'Relations and Functions']",maths_text_26_efdc3bab85,['maths_text_26_efdc3bab85'],"Solution The Cartesian product **R × R** represents the set **R × R**={(x, y) : x, y ∈ **R**}
which represents the *coordinates of all the points in two dimensional space* and the
cartesian product **R × R × R** represents the set **R × R × R** ={(x, y, z) : x, y, z ∈ **R**}
which represents the *co",generated_from_key_terms,False,False,False,False,0.0
q_0013,"['physics_exercises_67_1524082829', 'physics_text_51_ff612a77ad', 'physics_exercises_68_bfeb9c96bb', 'physics_text_439_93f10699ec', 'physics_text_51_1494ab147a', 'physics_table_74_4b2e206f02', 'physics_text_483_334a376c04', 'physics_text_72_d0fb5f7b93', 'physics_text_48_c370767949', 'physics_exercises_89_582697f221']","['physics_exercises_67_1524082829', 'physics_text_51_ff612a77ad', 'physics_exercises_68_bfeb9c96bb', 'physics_text_439_93f10699ec', 'physics_text_51_1494ab147a']",,physics,11,4,Laws of Motion,"Give the magnitude and direction of the net force acting on
(a) a drop of rain falling down with a constant speed,
(b) a cork of mass 10 g floating on water,
(c) a kite skillfully held stationary in the sky,
(d) a car moving with a constant velocity of 30 km/h on a rough road,
(e) a high-speed electron in space far from all material objects, and free of electric and magnetic fields.",factual,intermediate,['Laws of Motion'],physics_exercises_67_1524082829,"['physics_exercises_67_1524082829', 'physics_exercises_68_bfeb9c96bb', 'physics_exercises_68_09d7b93c4c']","Let us first guess the answer based on our common
experience. To move a football at rest, someone must kick it.
To throw a stone upwards, one has to give it an upward
push. A breeze causes the branches of a tree to swing; a
strong wind can even move heavy objects. A boat moves in a
flowing river wit",ncert_exercise,True,True,True,True,1.0
